4208
33 14 9 2 0 0 は
34 15 9 2 0 0 など
35 16 9 2 0 0 なんて
36 17 9 3 0 0 の
37 18 9 1 0 0 と
37 19 9 1 0 0 っと
38 20 9 3 0 0 が
39 21 10 0 0 0 しかも
40 22 9 3 0 0 と
41 23 9 3 0 0 や
42 24 9 3 0 0 および
42 24 9 3 0 0 及び
43 24 9 3 0 0 ならびに
44 25 9 3 0 0 も
45 25 9 3 0 0 やら
45 25 9 3 0 0 だの
46 26 9 3 0 0 に
47 27 9 3 0 0 か
42 28 9 3 0 0 かも
48 29 9 3 0 0 なり
49 30 9 3 0 0 または
49 30 9 3 0 0 又は
42 30 9 3 0 0 また
42 30 9 3 0 0 又
42 30 9 3 0 0 かつ
42 30 9 3 0 0 かつまた
42 30 9 3 0 0 もしくは
42 30 9 3 0 0 若しくは
42 30 9 3 0 0 あるいは
42 30 9 3 0 0 或いは
42 31 9 3 0 0 ないし
42 32 9 3 0 0 ないしは
50 30 9 3 0 0 そして
42 30 9 3 0 0 それとも
51 33 9 3 0 0 ながら
52 34 9 4 0 0 さ
52 34 9 4 0 0 さあ
53 35 9 4 0 0 か
54 36 9 4 0 0 かしら
52 37 9 4 0 0 ね
52 37 9 4 0 0 ネ
52 37 9 4 0 0 ねえ
52 37 9 4 0 0 ねぇ
54 38 9 4 0 0 よ
54 38 9 4 0 0 ヨ
54 38 9 4 0 0 やろ
52 39 9 4 0 0 なあ
52 39 9 4 0 0 なぁ
55 40 9 4 0 0 かい
17 41 5 0 19 1 らしい
2 41 5 0 19 2 らしい
3 41 5 0 19 3 らしい
4 41 5 0 19 4 らしい
5 41 5 0 19 5 らしい
6 41 5 0 19 6 らしい
7 41 5 0 19 7 らしい
8 41 5 0 19 8 らしい
9 41 5 0 19 9 らしい
56 41 5 0 19 10 らしい
11 41 5 0 19 11 らしい
12 41 5 0 19 12 らしい
12 41 5 0 19 13 らしい
5 41 5 0 19 14 らしい
9 41 5 0 19 15 らしい
17 41 5 0 19 16 らしい
14 41 5 0 19 17 らしい
15 41 5 0 19 18 らしい
16 41 5 0 19 19 らしい
3 41 5 0 19 20 らしい
57 41 5 0 21 1 みたいだ
58 41 5 0 21 2 みたいだ
3 41 5 0 21 3 みたいだ
59 41 5 0 21 4 みたいだ
60 41 5 0 21 5 みたいだ
5 41 5 0 21 6 みたいだ
61 41 5 0 21 7 みたいだ
62 41 5 0 21 8 みたいだ
60 41 5 0 21 9 みたいだ
9 41 5 0 21 10 みたいだ
63 41 5 0 21 11 みたいだ
64 41 5 0 21 12 みたいだ
65 41 5 0 21 13 みたいだ
16 41 5 0 21 14 みたいだ
5 41 5 0 21 15 みたいだ
66 41 5 0 21 16 みたいだ
29 41 5 0 21 17 みたいだ
60 41 5 0 21 18 みたいだ
5 41 5 0 21 19 みたいだ
67 41 5 0 21 20 みたいだ
68 41 5 0 21 21 みたいだ
60 41 5 0 21 22 みたいだ
9 41 5 0 21 23 みたいだ
69 41 5 0 21 24 みたいだ
64 41 5 0 21 25 みたいだ
70 41 5 0 21 26 みたいだ
60 41 5 0 21 27 みたいだ
71 41 5 0 21 28 みたいだ
72 41 5 0 21 29 みたいだ
60 41 5 0 21 30 みたいだ
9 41 5 0 21 31 みたいだ
73 41 5 0 21 32 みたいだ
74 41 5 0 21 33 みたいだ
75 42 999 0 0 0 」「
76 43 6 9 0 0 ため
76 43 6 9 0 0 あまり
76 43 6 9 0 0 ゆえ
76 43 6 9 0 0 故
77 44 6 8 0 0 の
77 44 6 8 0 0 はず
77 44 6 8 0 0 わけ
78 7 14 2 0 0 化
79 45 14 3 0 0 倍
79 45 14 3 0 0 戦
79 46 14 3 0 0 勝
79 45 14 3 0 0 敗
79 45 14 3 0 0 泊
78 7 14 2 0 0 入り
78 7 14 2 0 0 あけ
17 11 2 0 16 1 する
18 11 2 0 16 2 する
28 12 2 0 16 3 する
20 11 2 0 16 4 する
29 11 2 0 16 5 する
5 11 2 0 16 6 する
30 13 2 0 16 7 する
23 11 2 0 16 8 する
8 11 2 0 16 9 する
9 11 2 0 16 10 する
24 11 2 0 16 11 する
11 11 2 0 16 12 する
25 11 2 0 16 13 する
5 11 2 0 16 14 する
31 11 2 0 16 15 する
32 11 2 0 16 16 する
29 11 2 0 16 17 する
17 11 2 0 1 1 できる
18 11 2 0 1 2 できる
80 12 2 0 1 3 できる
20 11 2 0 1 4 できる
3 11 2 0 1 5 できる
5 11 2 0 1 6 できる
81 13 2 0 1 7 できる
23 11 2 0 1 8 できる
8 11 2 0 1 9 できる
9 11 2 0 1 10 できる
24 11 2 0 1 11 できる
11 11 2 0 1 12 できる
25 11 2 0 1 13 できる
5 11 2 0 1 14 できる
3 11 2 0 1 15 できる
17 11 2 0 1 1 出来る
18 11 2 0 1 2 出来る
80 12 2 0 1 3 出来る
20 11 2 0 1 4 出来る
3 11 2 0 1 5 出来る
5 11 2 0 1 6 出来る
81 13 2 0 1 7 出来る
23 11 2 0 1 8 出来る
8 11 2 0 1 9 出来る
9 11 2 0 1 10 出来る
24 11 2 0 1 11 出来る
11 11 2 0 1 12 出来る
25 11 2 0 1 13 出来る
5 11 2 0 1 14 出来る
3 11 2 0 1 15 出来る
17 11 2 0 5 1 いたす
18 11 2 0 5 2 いたす
19 12 2 0 5 3 いたす
20 11 2 0 5 4 いたす
21 11 2 0 5 5 いたす
5 11 2 0 5 6 いたす
22 13 2 0 5 7 いたす
23 11 2 0 5 8 いたす
8 11 2 0 5 9 いたす
9 11 2 0 5 10 いたす
24 11 2 0 5 11 いたす
11 11 2 0 5 12 いたす
25 11 2 0 5 13 いたす
5 11 2 0 5 14 いたす
17 11 2 0 5 1 致す
18 11 2 0 5 2 致す
19 12 2 0 5 3 致す
20 11 2 0 5 4 致す
21 11 2 0 5 5 致す
5 11 2 0 5 6 致す
22 13 2 0 5 7 致す
23 11 2 0 5 8 致す
8 11 2 0 5 9 致す
9 11 2 0 5 10 致す
24 11 2 0 5 11 致す
11 11 2 0 5 12 致す
25 11 2 0 5 13 致す
5 11 2 0 5 14 致す
82 47 3 0 21 1 可能だ
58 48 3 0 21 2 可能だ
3 48 3 0 21 3 可能だ
59 48 3 0 21 4 可能だ
60 48 3 0 21 5 可能だ
5 48 3 0 21 6 可能だ
61 48 3 0 21 7 可能だ
62 48 3 0 21 8 可能だ
60 48 3 0 21 9 可能だ
9 48 3 0 21 10 可能だ
63 48 3 0 21 11 可能だ
64 48 3 0 21 12 可能だ
65 48 3 0 21 13 可能だ
16 48 3 0 21 14 可能だ
5 48 3 0 21 15 可能だ
66 48 3 0 21 16 可能だ
29 48 3 0 21 17 可能だ
60 48 3 0 21 18 可能だ
5 48 3 0 21 19 可能だ
67 48 3 0 21 20 可能だ
68 48 3 0 21 21 可能だ
60 48 3 0 21 22 可能だ
9 48 3 0 21 23 可能だ
69 48 3 0 21 24 可能だ
64 48 3 0 21 25 可能だ
70 48 3 0 21 26 可能だ
60 48 3 0 21 27 可能だ
71 48 3 0 21 28 可能だ
72 48 3 0 21 29 可能だ
60 48 3 0 21 30 可能だ
9 48 3 0 21 31 可能だ
73 48 3 0 21 32 可能だ
74 48 3 0 21 33 可能だ
82 47 3 0 21 1 不可能だ
58 48 3 0 21 2 不可能だ
3 48 3 0 21 3 不可能だ
59 48 3 0 21 4 不可能だ
60 48 3 0 21 5 不可能だ
5 48 3 0 21 6 不可能だ
61 48 3 0 21 7 不可能だ
62 48 3 0 21 8 不可能だ
60 48 3 0 21 9 不可能だ
9 48 3 0 21 10 不可能だ
63 48 3 0 21 11 不可能だ
64 48 3 0 21 12 不可能だ
65 48 3 0 21 13 不可能だ
16 48 3 0 21 14 不可能だ
5 48 3 0 21 15 不可能だ
66 48 3 0 21 16 不可能だ
29 48 3 0 21 17 不可能だ
60 48 3 0 21 18 不可能だ
5 48 3 0 21 19 不可能だ
67 48 3 0 21 20 不可能だ
68 48 3 0 21 21 不可能だ
60 48 3 0 21 22 不可能だ
9 48 3 0 21 23 不可能だ
69 48 3 0 21 24 不可能だ
64 48 3 0 21 25 不可能だ
70 48 3 0 21 26 不可能だ
60 48 3 0 21 27 不可能だ
71 48 3 0 21 28 不可能だ
72 48 3 0 21 29 不可能だ
60 48 3 0 21 30 不可能だ
9 48 3 0 21 31 不可能だ
73 48 3 0 21 32 不可能だ
74 48 3 0 21 33 不可能だ
83 49 6 1 0 0 御覧
83 49 6 1 0 0 ご覧
83 49 6 1 0 0 ごらん
17 50 2 0 11 1 下さる
18 50 2 0 11 2 下さる
14 51 2 0 11 3 下さる
20 50 2 0 11 4 下さる
84 50 2 0 11 5 下さる
5 50 2 0 11 6 下さる
22 52 2 0 11 7 下さる
23 50 2 0 11 8 下さる
8 50 2 0 11 9 下さる
9 50 2 0 11 10 下さる
24 50 2 0 11 11 下さる
11 50 2 0 11 12 下さる
25 50 2 0 11 13 下さる
5 50 2 0 11 14 下さる
17 50 2 0 11 1 くださる
18 50 2 0 11 2 くださる
14 51 2 0 11 3 くださる
20 50 2 0 11 4 くださる
84 50 2 0 11 5 くださる
5 50 2 0 11 6 くださる
22 52 2 0 11 7 くださる
23 50 2 0 11 8 くださる
8 50 2 0 11 9 くださる
9 50 2 0 11 10 くださる
24 50 2 0 11 11 くださる
11 50 2 0 11 12 くださる
25 50 2 0 11 13 くださる
5 50 2 0 11 14 くださる
77 53 6 8 0 0 もの
77 53 6 8 0 0 もん
85 54 7 1 0 0 ここ
86 7 14 2 0 0 的
87 55 11 0 0 0 何たる
87 55 11 0 0 0 なんたる
88 56 1 5 0 0 ・
89 57 9 1 0 0 まで
90 58 9 2 0 0 だけ
91 59 9 2 0 0 ばかり
92 59 9 2 0 0 ばっかり
93 60 9 2 0 0 のみ
94 61 9 2 0 0 なんか
95 62 9 2 0 0 くらい
95 62 9 2 0 0 ぐらい
96 63 9 1 0 0 から
97 64 9 3 0 0 から
57 65 5 0 21 1 のだ
58 65 5 0 21 2 のだ
3 65 5 0 21 3 のだ
59 65 5 0 21 4 のだ
60 65 5 0 21 5 のだ
5 65 5 0 21 6 のだ
98 65 5 0 21 7 のだ
62 65 5 0 21 8 のだ
60 65 5 0 21 9 のだ
9 65 5 0 21 10 のだ
63 65 5 0 21 11 のだ
64 65 5 0 21 12 のだ
65 65 5 0 21 13 のだ
16 65 5 0 21 14 のだ
5 65 5 0 21 15 のだ
66 65 5 0 21 16 のだ
29 65 5 0 21 17 のだ
60 65 5 0 21 18 のだ
5 65 5 0 21 19 のだ
67 65 5 0 21 20 のだ
68 65 5 0 21 21 のだ
60 65 5 0 21 22 のだ
9 65 5 0 21 23 のだ
69 65 5 0 21 24 のだ
64 65 5 0 21 25 のだ
70 65 5 0 21 26 のだ
60 65 5 0 21 27 のだ
71 65 5 0 21 28 のだ
72 65 5 0 21 29 のだ
60 65 5 0 21 30 のだ
9 65 5 0 21 31 のだ
73 65 5 0 21 32 のだ
74 65 5 0 21 33 のだ
99 66 13 1 0 0 元
99 66 13 1 0 0 前
100 66 13 1 0 0 超
101 66 13 1 0 0 まる
102 66 13 1 0 0 全
103 66 13 1 0 0 故
104 66 13 1 0 0 同
105 66 13 1 0 0 お
17 67 14 7 1 1 れる
18 67 14 7 1 2 れる
80 67 14 7 1 3 れる
20 67 14 7 1 4 れる
3 67 14 7 1 5 れる
5 67 14 7 1 6 れる
81 67 14 7 1 7 れる
106 67 14 7 1 8 れる
8 67 14 7 1 9 れる
9 67 14 7 1 10 れる
24 67 14 7 1 11 れる
11 67 14 7 1 12 れる
25 67 14 7 1 13 れる
5 67 14 7 1 14 れる
3 67 14 7 1 15 れる
17 68 14 7 1 1 せる
18 68 14 7 1 2 せる
80 68 14 7 1 3 せる
20 68 14 7 1 4 せる
3 68 14 7 1 5 せる
5 68 14 7 1 6 せる
81 68 14 7 1 7 せる
106 68 14 7 1 8 せる
8 68 14 7 1 9 せる
9 68 14 7 1 10 せる
24 68 14 7 1 11 せる
11 68 14 7 1 12 せる
25 68 14 7 1 13 せる
5 68 14 7 1 14 せる
3 68 14 7 1 15 せる
17 68 14 7 5 1 す
18 68 14 7 5 2 す
107 68 14 7 5 3 す
20 68 14 7 5 4 す
21 68 14 7 5 5 す
5 68 14 7 5 6 す
22 68 14 7 5 7 す
106 68 14 7 5 8 す
8 68 14 7 5 9 す
9 68 14 7 5 10 す
24 68 14 7 5 11 す
11 68 14 7 5 12 す
25 68 14 7 5 13 す
5 68 14 7 5 14 す
17 67 14 7 1 1 れる
18 67 14 7 1 2 れる
80 67 14 7 1 3 れる
20 67 14 7 1 4 れる
3 67 14 7 1 5 れる
5 67 14 7 1 6 れる
81 67 14 7 1 7 れる
106 67 14 7 1 8 れる
8 67 14 7 1 9 れる
9 67 14 7 1 10 れる
24 67 14 7 1 11 れる
11 67 14 7 1 12 れる
25 67 14 7 1 13 れる
5 67 14 7 1 14 れる
3 67 14 7 1 15 れる
17 69 14 7 1 1 られる
18 69 14 7 1 2 られる
80 69 14 7 1 3 られる
20 69 14 7 1 4 られる
3 69 14 7 1 5 られる
5 69 14 7 1 6 られる
81 69 14 7 1 7 られる
106 69 14 7 1 8 られる
8 69 14 7 1 9 られる
9 69 14 7 1 10 られる
24 69 14 7 1 11 られる
11 69 14 7 1 12 られる
25 69 14 7 1 13 られる
5 69 14 7 1 14 られる
3 69 14 7 1 15 られる
17 70 14 7 1 1 させる
18 70 14 7 1 2 させる
80 70 14 7 1 3 させる
20 70 14 7 1 4 させる
3 70 14 7 1 5 させる
5 70 14 7 1 6 させる
81 70 14 7 1 7 させる
106 70 14 7 1 8 させる
8 70 14 7 1 9 させる
9 70 14 7 1 10 させる
24 70 14 7 1 11 させる
11 70 14 7 1 12 させる
25 70 14 7 1 13 させる
5 70 14 7 1 14 させる
3 70 14 7 1 15 させる
17 70 14 7 5 1 さす
18 70 14 7 5 2 さす
107 70 14 7 5 3 さす
20 70 14 7 5 4 さす
21 70 14 7 5 5 さす
5 70 14 7 5 6 さす
22 70 14 7 5 7 さす
106 70 14 7 5 8 さす
8 70 14 7 5 9 さす
9 70 14 7 5 10 さす
24 70 14 7 5 11 さす
11 70 14 7 5 12 さす
25 70 14 7 5 13 さす
5 70 14 7 5 14 さす
17 69 14 7 1 1 られる
18 69 14 7 1 2 られる
80 69 14 7 1 3 られる
20 69 14 7 1 4 られる
3 69 14 7 1 5 られる
5 69 14 7 1 6 られる
81 69 14 7 1 7 られる
106 69 14 7 1 8 られる
8 69 14 7 1 9 られる
9 69 14 7 1 10 られる
24 69 14 7 1 11 られる
11 69 14 7 1 12 られる
25 69 14 7 1 13 られる
5 69 14 7 1 14 られる
3 69 14 7 1 15 られる
17 67 14 7 1 1 れる
18 67 14 7 1 2 れる
80 67 14 7 1 3 れる
20 67 14 7 1 4 れる
3 67 14 7 1 5 れる
5 67 14 7 1 6 れる
81 67 14 7 1 7 れる
106 67 14 7 1 8 れる
8 67 14 7 1 9 れる
9 67 14 7 1 10 れる
24 67 14 7 1 11 れる
11 67 14 7 1 12 れる
25 67 14 7 1 13 れる
5 67 14 7 1 14 れる
3 67 14 7 1 15 れる
17 71 14 7 1 1 しめる
18 71 14 7 1 2 しめる
80 71 14 7 1 3 しめる
20 71 14 7 1 4 しめる
3 71 14 7 1 5 しめる
5 71 14 7 1 6 しめる
81 71 14 7 1 7 しめる
106 71 14 7 1 8 しめる
8 71 14 7 1 9 しめる
9 71 14 7 1 10 しめる
24 71 14 7 1 11 しめる
11 71 14 7 1 12 しめる
25 71 14 7 1 13 しめる
5 71 14 7 1 14 しめる
3 71 14 7 1 15 しめる
17 72 14 7 1 1 いる
18 72 14 7 1 2 いる
80 72 14 7 1 3 いる
20 72 14 7 1 4 いる
3 72 14 7 1 5 いる
5 72 14 7 1 6 いる
81 72 14 7 1 7 いる
106 72 14 7 1 8 いる
8 72 14 7 1 9 いる
9 72 14 7 1 10 いる
24 72 14 7 1 11 いる
11 72 14 7 1 12 いる
25 72 14 7 1 13 いる
5 72 14 7 1 14 いる
3 72 14 7 1 15 いる
17 72 14 7 1 1 る
18 72 14 7 1 2 る
80 72 14 7 1 3 る
20 72 14 7 1 4 る
3 72 14 7 1 5 る
5 72 14 7 1 6 る
81 72 14 7 1 7 る
106 72 14 7 1 8 る
8 72 14 7 1 9 る
9 72 14 7 1 10 る
24 72 14 7 1 11 る
11 72 14 7 1 12 る
25 72 14 7 1 13 る
5 72 14 7 1 14 る
3 72 14 7 1 15 る
17 72 14 7 1 1 みる
18 72 14 7 1 2 みる
80 72 14 7 1 3 みる
20 72 14 7 1 4 みる
3 72 14 7 1 5 みる
5 72 14 7 1 6 みる
81 72 14 7 1 7 みる
106 72 14 7 1 8 みる
8 72 14 7 1 9 みる
9 72 14 7 1 10 みる
24 72 14 7 1 11 みる
11 72 14 7 1 12 みる
25 72 14 7 1 13 みる
5 72 14 7 1 14 みる
3 72 14 7 1 15 みる
17 72 14 7 14 1 くる
18 72 14 7 14 2 くる
80 72 14 7 14 3 くる
20 72 14 7 14 4 くる
3 72 14 7 14 5 くる
5 72 14 7 14 6 くる
22 72 14 7 14 7 くる
106 72 14 7 14 8 くる
8 72 14 7 14 9 くる
9 72 14 7 14 10 くる
24 72 14 7 14 11 くる
11 72 14 7 14 12 くる
25 72 14 7 14 13 くる
5 72 14 7 14 14 くる
17 72 14 7 15 1 来る
18 72 14 7 15 2 来る
80 72 14 7 15 3 来る
20 72 14 7 15 4 来る
3 72 14 7 15 5 来る
5 72 14 7 15 6 来る
22 72 14 7 15 7 来る
106 72 14 7 15 8 来る
8 72 14 7 15 9 来る
9 72 14 7 15 10 来る
24 72 14 7 15 11 来る
11 72 14 7 15 12 来る
25 72 14 7 15 13 来る
5 72 14 7 15 14 来る
17 72 14 7 2 1 おく
18 72 14 7 2 2 おく
107 72 14 7 2 3 おく
20 72 14 7 2 4 おく
21 72 14 7 2 5 おく
5 72 14 7 2 6 おく
22 72 14 7 2 7 おく
106 72 14 7 2 8 おく
8 72 14 7 2 9 おく
9 72 14 7 2 10 おく
24 72 14 7 2 11 おく
11 72 14 7 2 12 おく
25 72 14 7 2 13 おく
5 72 14 7 2 14 おく
17 72 14 7 10 1 ある
18 72 14 7 10 2 ある
107 72 14 7 10 3 ある
20 72 14 7 10 4 ある
21 72 14 7 10 5 ある
5 72 14 7 10 6 ある
22 72 14 7 10 7 ある
106 72 14 7 10 8 ある
8 72 14 7 10 9 ある
9 72 14 7 10 10 ある
24 72 14 7 10 11 ある
11 72 14 7 10 12 ある
25 72 14 7 10 13 ある
5 72 14 7 10 14 ある
17 72 14 7 10 1 おる
18 72 14 7 10 2 おる
107 72 14 7 10 3 おる
20 72 14 7 10 4 おる
21 72 14 7 10 5 おる
5 72 14 7 10 6 おる
22 72 14 7 10 7 おる
106 72 14 7 10 8 おる
8 72 14 7 10 9 おる
9 72 14 7 10 10 おる
24 72 14 7 10 11 おる
11 72 14 7 10 12 おる
25 72 14 7 10 13 おる
5 72 14 7 10 14 おる
17 72 14 7 10 1 居る
18 72 14 7 10 2 居る
107 72 14 7 10 3 居る
20 72 14 7 10 4 居る
21 72 14 7 10 5 居る
5 72 14 7 10 6 居る
22 72 14 7 10 7 居る
106 72 14 7 10 8 居る
8 72 14 7 10 9 居る
9 72 14 7 10 10 居る
24 72 14 7 10 11 居る
11 72 14 7 10 12 居る
25 72 14 7 10 13 居る
5 72 14 7 10 14 居る
17 72 14 7 3 1 いく
18 72 14 7 3 2 いく
107 72 14 7 3 3 いく
20 72 14 7 3 4 いく
21 72 14 7 3 5 いく
5 72 14 7 3 6 いく
22 72 14 7 3 7 いく
106 72 14 7 3 8 いく
8 72 14 7 3 9 いく
9 72 14 7 3 10 いく
24 72 14 7 3 11 いく
11 72 14 7 3 12 いく
25 72 14 7 3 13 いく
5 72 14 7 3 14 いく
17 72 14 7 1 1 いける
18 72 14 7 1 2 いける
80 72 14 7 1 3 いける
20 72 14 7 1 4 いける
3 72 14 7 1 5 いける
5 72 14 7 1 6 いける
81 72 14 7 1 7 いける
106 72 14 7 1 8 いける
8 72 14 7 1 9 いける
9 72 14 7 1 10 いける
24 72 14 7 1 11 いける
11 72 14 7 1 12 いける
25 72 14 7 1 13 いける
5 72 14 7 1 14 いける
3 72 14 7 1 15 いける
17 72 14 7 1 1 くれる
18 72 14 7 1 2 くれる
80 72 14 7 1 3 くれる
20 72 14 7 1 4 くれる
3 72 14 7 1 5 くれる
5 72 14 7 1 6 くれる
81 72 14 7 1 7 くれる
106 72 14 7 1 8 くれる
8 72 14 7 1 9 くれる
9 72 14 7 1 10 くれる
24 72 14 7 1 11 くれる
11 72 14 7 1 12 くれる
25 72 14 7 1 13 くれる
5 72 14 7 1 14 くれる
3 72 14 7 1 15 くれる
17 72 14 7 12 1 もらう
18 72 14 7 12 2 もらう
107 72 14 7 12 3 もらう
20 72 14 7 12 4 もらう
21 72 14 7 12 5 もらう
5 72 14 7 12 6 もらう
22 72 14 7 12 7 もらう
106 72 14 7 12 8 もらう
8 72 14 7 12 9 もらう
9 72 14 7 12 10 もらう
24 72 14 7 12 11 もらう
11 72 14 7 12 12 もらう
25 72 14 7 12 13 もらう
5 72 14 7 12 14 もらう
17 72 14 7 12 1 しまう
18 72 14 7 12 2 しまう
107 72 14 7 12 3 しまう
20 72 14 7 12 4 しまう
21 72 14 7 12 5 しまう
5 72 14 7 12 6 しまう
22 72 14 7 12 7 しまう
106 72 14 7 12 8 しまう
8 72 14 7 12 9 しまう
9 72 14 7 12 10 しまう
24 72 14 7 12 11 しまう
11 72 14 7 12 12 しまう
25 72 14 7 12 13 しまう
5 72 14 7 12 14 しまう
17 72 14 7 11 1 下さる
18 72 14 7 11 2 下さる
108 72 14 7 11 3 下さる
20 72 14 7 11 4 下さる
84 72 14 7 11 5 下さる
5 72 14 7 11 6 下さる
22 72 14 7 11 7 下さる
106 72 14 7 11 8 下さる
8 72 14 7 11 9 下さる
9 72 14 7 11 10 下さる
24 72 14 7 11 11 下さる
11 72 14 7 11 12 下さる
25 72 14 7 11 13 下さる
5 72 14 7 11 14 下さる
17 72 14 7 11 1 くださる
18 72 14 7 11 2 くださる
108 72 14 7 11 3 くださる
20 72 14 7 11 4 くださる
84 72 14 7 11 5 くださる
5 72 14 7 11 6 くださる
22 72 14 7 11 7 くださる
106 72 14 7 11 8 くださる
8 72 14 7 11 9 くださる
9 72 14 7 11 10 くださる
24 72 14 7 11 11 くださる
11 72 14 7 11 12 くださる
25 72 14 7 11 13 くださる
5 72 14 7 11 14 くださる
17 73 14 7 16 1 する
18 73 14 7 16 2 する
28 73 14 7 16 3 する
20 73 14 7 16 4 する
3 73 14 7 16 5 する
5 73 14 7 16 6 する
109 73 14 7 16 7 する
106 73 14 7 16 8 する
8 73 14 7 16 9 する
9 73 14 7 16 10 する
24 73 14 7 16 11 する
11 73 14 7 16 12 する
25 73 14 7 16 13 する
5 73 14 7 16 14 する
31 73 14 7 16 15 する
14 73 14 7 16 16 する
3 73 14 7 16 17 する
17 74 14 7 10 1 なる
18 74 14 7 10 2 なる
107 74 14 7 10 3 なる
20 74 14 7 10 4 なる
21 74 14 7 10 5 なる
5 74 14 7 10 6 なる
22 74 14 7 10 7 なる
106 74 14 7 10 8 なる
8 74 14 7 10 9 なる
9 74 14 7 10 10 なる
24 74 14 7 10 11 なる
11 74 14 7 10 12 なる
25 74 14 7 10 13 なる
5 74 14 7 10 14 なる
17 73 14 7 16 1 する
18 73 14 7 16 2 する
28 73 14 7 16 3 する
20 73 14 7 16 4 する
3 73 14 7 16 5 する
5 73 14 7 16 6 する
109 73 14 7 16 7 する
106 73 14 7 16 8 する
8 73 14 7 16 9 する
